Time (s),Ankle Position (deg),Ankle Velocity (deg/s),Cable 1 Tension,Cable 2 Tension,Motor Position (rad),Motor Velocity (rad/s),Motor Torque (Nm),Motor Temperature (C)
2.071110667020548,-0.0054931640625,0.0,2.073479652404785,2.478827714920044,2.3561840057373047,-0.20878982543945312,-0.010989189147949219,66
2.10109645902412,0.0,0.0,2.073479652404785,2.478827714920044,2.3561840057373047,-0.20878982543945312,-0.010989189147949219,66
2.101173709030263,0.0,0.0,2.073479652404785,2.478827714920044,2.3561840057373047,-0.20878982543945312,-0.010989189147949219,66
2.101190791989211,0.0,0.0,2.038827896118164,2.4925272464752197,2.3561840057373047,-0.20878982543945312,-0.010989189147949219,66
2.129873708996456,0.0,0.0,2.038827896118164,2.4925272464752197,2.3561840057373047,-0.20878982543945312,-0.010989189147949219,66
2.1300834590219893,0.0,0.0,2.038827896118164,2.4925272464752197,2.3561840057373047,-0.20878982543945312,-0.010989189147949219,66
2.1301305840024725,0.0,0.0,2.038827896118164,2.4925272464752197,2.3561840057373047,-0.20878982543945312,-0.010989189147949219,66
2.1594522920204327,0.0,0.0,2.05010986328125,2.484468698501587,2.3561840057373047,-0.20878982543945312,-0.010989189147949219,66
2.160417209030129,-0.0054931640625,0.0,2.05010986328125,2.484468698501587,2.3561840057373047,-0.20878982543945312,-0.010989189147949219,66
2.1604928339947946,-0.0054931640625,0.0,2.05010986328125,2.484468698501587,2.3561840057373047,-0.1868133544921875,-0.0036630630493164062,66
2.1899114589905366,-0.0054931640625,0.0,2.05010986328125,2.484468698501587,2.3561840057373047,-0.1868133544921875,-0.0036630630493164062,66
2.1904241250013,-0.0054931640625,0.0,2.05010986328125,2.484468698501587,2.3561840057373047,-0.25274658203125,-0.0036630630493164062,66
2.190439541998785,-0.0054931640625,0.0,2.0493037700653076,2.486886501312256,2.3561840057373047,-0.25274658203125,-0.0036630630493164062,66
2.219249208981637,-0.0054931640625,0.0,2.0493037700653076,2.486886501312256,2.3561840057373047,-0.25274658203125,-0.0036630630493164062,66
2.221106500015594,-0.0054931640625,0.0,2.0493037700653076,2.486886501312256,2.3561840057373047,-0.25274658203125,-0.0036630630493164062,66
2.2211262499913573,0.0,0.0,2.0493037700653076,2.486886501312256,2.3561840057373047,-0.25274658203125,-0.0036630630493164062,66
2.2540165000245906,0.0,0.0,2.04769229888916,2.486886501312256,2.3561840057373047,-0.25274658203125,-0.0036630630493164062,66
2.2541287500062026,-0.0054931640625,0.0,2.04769229888916,2.486886501312256,2.3561840057373047,-0.25274658203125,-0.0036630630493164062,66
2.25414058403112,-0.0054931640625,0.0,2.04769229888916,2.486886501312256,2.3561840057373047,-0.09889984130859375,-0.0036630630493164062,66
